row_index,decision_id,disposition,episode_id,fit_exclusion,graph_available,group_id,label_future_failure,prefix_hash,scalar_fit_mask,scalar_probability,split,task_id
188,collection-made-842d23cafa43e4f28a139ee9:d0000013-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,ad694d0b21e8431264663165b01445cfca3e006cdd75f0c7e25934f8d6924071,True,0.5005794167518616,train,Al-Au-Hf
189,collection-made-842d23cafa43e4f28a139ee9:d0000014-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,bac919c3af41848d996dec5cace59a85c1556fc6ad5f7896b57042e034c55d26,True,0.5005097389221191,train,Al-Au-Hf
190,collection-made-842d23cafa43e4f28a139ee9:d0000015-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,893b63a70faab2f548bb905dff02791cb8c456a1a0f9cc893ff64e071be75b96,True,0.5005852580070496,train,Al-Au-Hf
191,collection-made-842d23cafa43e4f28a139ee9:d0000016-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,92aa6f0c1300b5382d686d08d9e33cbfb0767bd007be8e81555ebf366decb573,True,0.4997607469558716,train,Al-Au-Hf
192,collection-made-842d23cafa43e4f28a139ee9:d0000017-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,ea6aaf8422983d665da8766747321a60514085684b2d1c07639b6c2b36dabd23,True,0.4998507797718048,train,Al-Au-Hf
193,collection-made-842d23cafa43e4f28a139ee9:d0000018-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,35b95b6ebb960a523acc66836ced2eb24ff6245ed4cd62333739c9ad0d984c30,True,0.4997729957103729,train,Al-Au-Hf
194,collection-made-842d23cafa43e4f28a139ee9:d0000019-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,5f7e95c98017089e3f9b3a23729f20f66a05af94f71658c17e45d5c6a7aa0af0,True,0.4998270273208618,train,Al-Au-Hf
195,collection-made-842d23cafa43e4f28a139ee9:d0000020-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,82def4def3ed22d1077345d2e452041cfdd9771d537bee7ca07e9b86e4d2a523,True,0.4998532831668854,train,Al-Au-Hf
196,collection-made-842d23cafa43e4f28a139ee9:d0000021-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,b47c1310e90e0fa7f0bc87cd3c57611a496055da3d9ee205a9f5ecc78a620014,True,0.4999351501464844,train,Al-Au-Hf
197,collection-made-842d23cafa43e4f28a139ee9:d0000022-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,e11826410f32a7f8eb2f618100eb6f8a461f3c9397ae705d6a8d82bda531fb93,True,0.4997463822364807,train,Al-Au-Hf
198,collection-made-842d23cafa43e4f28a139ee9:d0000023-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,1bc4997555c85caa6003b618461386edc37f2564119e6409032f2fc6824be38e,True,0.49988237023353577,train,Al-Au-Hf
199,collection-made-842d23cafa43e4f28a139ee9:d0000024-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,b68182a4a8721a3bd0043a72e2c1fcd598568ba2a37060dfdeb06b6c0649bc3b,True,0.499755322933197,train,Al-Au-Hf
200,collection-made-842d23cafa43e4f28a139ee9:d0000025-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,9d66b5e05b5048faf5fd9b931d4f1a863cdb41d93ee5b750078ad47100aa7d69,True,0.49953848123550415,train,Al-Au-Hf
201,collection-made-842d23cafa43e4f28a139ee9:d0000026-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,282573d2a3bfe1aafdb8650b2d438e8175d739be23b8b7b1db7f27158de7e47c,True,0.49977853894233704,train,Al-Au-Hf
202,collection-made-842d23cafa43e4f28a139ee9:d0000027-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,16db92f1f77947969bfc10f16fd3765916d351d267288daa93c111c29c296bb5,True,0.4997088313102722,train,Al-Au-Hf
203,collection-made-842d23cafa43e4f28a139ee9:d0000028-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,483aac0b00aec9990b9e77f439be89a2e6e55def3603024fc41654a84b3a3f64,True,0.49981218576431274,train,Al-Au-Hf
204,collection-made-842d23cafa43e4f28a139ee9:d0000029-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,4a2e8295fd4291514e7b3fcb04a6ad27a838ea6d4e3b9ecd6ed233aef386c481,True,0.49974364042282104,train,Al-Au-Hf
205,collection-made-842d23cafa43e4f28a139ee9:d0000030-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,986a6301c147797a4d3bad7b73bd5f6b728a01e2862be238651a2c3f2b56e790,True,0.4997929036617279,train,Al-Au-Hf
206,collection-made-842d23cafa43e4f28a139ee9:d0000031-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,0f2721b471a4210011332cb7e0ebe25d98e0a9f0213be06f4b8d5a530f6b7646,True,0.49971696734428406,train,Al-Au-Hf
207,collection-made-842d23cafa43e4f28a139ee9:d0000032-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,add752a4a31df9296c2a0f1b3b033b99681f14328899fbd552afe30a5eea539a,True,0.49983805418014526,train,Al-Au-Hf
208,collection-made-842d23cafa43e4f28a139ee9:d0000033-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,16530e9607e4b0b82a97b277032e7edaf877e9b5962b23f528ab2cd8269cc4d7,True,0.4999181628227234,train,Al-Au-Hf
209,collection-made-842d23cafa43e4f28a139ee9:d0000034-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,715d113a8d6aedf5d3554f69b79e65ffd20ca28690065758c22a16d4bcc10c0b,True,0.49973228573799133,train,Al-Au-Hf
210,collection-made-842d23cafa43e4f28a139ee9:d0000035-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,8df0f97c59aef4d1d0c1a93cf913ff849a807668315c24b5baf766590f9b6e02,True,0.4999132454395294,train,Al-Au-Hf
211,collection-made-842d23cafa43e4f28a139ee9:d0000036-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,574485e0030814e27709dd06b5b53cb1acd4722c1ebcccb7d63fa6c459d9c137,True,0.4997411072254181,train,Al-Au-Hf
212,collection-made-842d23cafa43e4f28a139ee9:d0000037-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,630e974f5eae745a5a38ebc7c67b421a1b5e99455ae7a1eedb32cadb41c55b41,True,0.49995505809783936,train,Al-Au-Hf
213,collection-made-842d23cafa43e4f28a139ee9:d0000038-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,1c131aa806d8698fd767837b88f017c8e3c45310f53475b53f63b525613d7f8b,True,0.4997555613517761,train,Al-Au-Hf
214,collection-made-842d23cafa43e4f28a139ee9:d0000039-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,0a7e0748bc1440050a3864408332954a47fb175befacf1c3dabba5e2f0f1b1ec,True,0.4998261332511902,train,Al-Au-Hf
215,collection-made-842d23cafa43e4f28a139ee9:d0000040-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,db838adb00d1f7ffae97cff1f9e0220c7d94f878e2abfe562e9a749aac16d693,True,0.4997235834598541,train,Al-Au-Hf
216,collection-made-842d23cafa43e4f28a139ee9:d0000041-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,7cc31442d35c76af39440cef51291c559029db363fd7ce245785c01162955830,True,0.4996813237667084,train,Al-Au-Hf
217,collection-made-842d23cafa43e4f28a139ee9:d0000042-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,496fed922ae59e74adf6fa537205a7e564eb64674156c98ac82c26eca2b779f9,True,0.4998306632041931,train,Al-Au-Hf
218,collection-made-842d23cafa43e4f28a139ee9:d0000043-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,dbd4ed5fca80c01e1e69598bc24567b5ed72526e59b31a92f8c0604097335cb9,True,0.49984270334243774,train,Al-Au-Hf
219,collection-made-842d23cafa43e4f28a139ee9:d0000044-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,8923029a0fff117fe60e6ae90df82d24c4a7226b7ec5e06f59ad74b2f3ffcf6d,True,0.49981802701950073,train,Al-Au-Hf
220,collection-made-842d23cafa43e4f28a139ee9:d0000045-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,67815186c2fe3792d02aaaf87b2913ee10470c14b05b3c2a6babae0bdc358f27,True,0.49985483288764954,train,Al-Au-Hf
221,collection-made-842d23cafa43e4f28a139ee9:d0000046-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,321a21680c098157492251a2dd5b3150948f58499ec9dedc5284d14c5f3054f1,True,0.4996597170829773,train,Al-Au-Hf
222,collection-made-842d23cafa43e4f28a139ee9:d0000047-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,5e0b3bdc599b722192a60e2779a2445f38b937806a17e334cd0cf215311b1ec9,True,0.4997324049472809,train,Al-Au-Hf
223,collection-made-842d23cafa43e4f28a139ee9:d0000048-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,96eecc3c9628f86f3035f0dfedc4f8d6c656997e5a053af95de79926cc6722d8,True,0.49970775842666626,train,Al-Au-Hf
224,collection-made-842d23cafa43e4f28a139ee9:d0000049-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,32412f769699efcccf26808218c0ece2930dc74cf52096a1be4d91609b374c1f,True,0.4997591972351074,train,Al-Au-Hf
225,collection-made-842d23cafa43e4f28a139ee9:d0000050-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,a1f8b021371bad1b084a2756925981f2b64451731befdae7ce8abe8d0b8ac4d7,True,0.4996660649776459,train,Al-Au-Hf
226,collection-made-842d23cafa43e4f28a139ee9:d0000051-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,4b19c2f216eda1a5418cda342b889443a11a14181657dce410797c88602696e2,True,0.49961405992507935,train,Al-Au-Hf
227,collection-made-842d23cafa43e4f28a139ee9:d0000052-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,9a50d273373eeace06aa10955e131b043f7c5e0e791303e23490a89e2addde46,True,0.49971404671669006,train,Al-Au-Hf
228,collection-made-842d23cafa43e4f28a139ee9:d0000053-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,9449ec61c0a16960be82b31c4a4f256da85a40194584af533696d419da2c9eab,True,0.4997883141040802,train,Al-Au-Hf
229,collection-made-842d23cafa43e4f28a139ee9:d0000054-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,085c44de8cd47c0cdcd4399caac4b2dfa5d64af5f6ba2d60f2ff5ae78674a053,True,0.4997858703136444,train,Al-Au-Hf
230,collection-made-842d23cafa43e4f28a139ee9:d0000055-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,6eb1f21d064e3cee63e25e4fea75c06bed93a0c1c4d530988b86fe77d750c3cb,True,0.4998604357242584,train,Al-Au-Hf
231,collection-made-842d23cafa43e4f28a139ee9:d0000056-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,cca5bf448294268f6298747e35df519b2c62d1519d2c212991b608872284f828,True,0.4999145269393921,train,Al-Au-Hf
232,collection-made-842d23cafa43e4f28a139ee9:d0000057-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,fcddc653a509db10521223b5ee2b5adb2975ecec6e56841d162d7ca977171f04,True,0.4998977482318878,train,Al-Au-Hf
233,collection-made-842d23cafa43e4f28a139ee9:d0000058-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,10d8de93e6c67326364aa13a5039e08c53943a02be0836cf9887299e6553d633,True,0.4997815787792206,train,Al-Au-Hf
234,collection-made-842d23cafa43e4f28a139ee9:d0000059-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,dba8aa21181afe65924b7786556f8dd63dee03866af306ec8586fb064e78c056,True,0.49986138939857483,train,Al-Au-Hf
235,collection-made-842d23cafa43e4f28a139ee9:d0000060-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,333bc1517891225ff9ca458208fe3290ce0333870ddb5ff7c34b7e7f7cdd963a,True,0.4998836815357208,train,Al-Au-Hf
236,collection-made-842d23cafa43e4f28a139ee9:d0000061-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,c9137cf15aa7faf71f76fe2154aee36ec6c7d9f47cdae57c66c8f53cfc9032b3,True,0.49987903237342834,train,Al-Au-Hf
237,collection-made-842d23cafa43e4f28a139ee9:d0000062-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,9f65944ac7b7991206a5e9cabefb6b3067883141a1d134b5b55425e789453176,True,0.4998592436313629,train,Al-Au-Hf
238,collection-made-842d23cafa43e4f28a139ee9:d0000063-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,d261fe98490a63d33e38c4e3dcbb5b1cf9d5fa6972f7eed983d37f0d91e296f0,True,0.49976080656051636,train,Al-Au-Hf
239,collection-made-842d23cafa43e4f28a139ee9:d0000064-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,afcb3866d2a095df5b48baacab9ef6a23ea05b584990381d3c6c8ce4c4a733ef,True,0.4999222755432129,train,Al-Au-Hf
240,collection-made-842d23cafa43e4f28a139ee9:d0000065-c0,rejected_not_executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,False,Al-Au-Hf,,5721ffbf279cf2b868307f68c3272a5d70541b00d423183ab05693556824540a,False,0.4997686743736267,train,Al-Au-Hf
241,collection-made-842d23cafa43e4f28a139ee9:d0000065-c1,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,d99a6bd349cb0cbe1005bec02d135588c1c925da729ba8bd5945b735dcc24722,True,0.4995674788951874,train,Al-Au-Hf
242,collection-made-842d23cafa43e4f28a139ee9:d0000066-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,ad9778934fb770f1f767a4fe22c901529ce60976771f4a8c275304260c21931c,True,0.4999016225337982,train,Al-Au-Hf
243,collection-made-842d23cafa43e4f28a139ee9:d0000067-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,f21755478f0337a1053db70868b0c6c31fd4009d8a3648dcb2678cadc7cc78df,True,0.49970799684524536,train,Al-Au-Hf
244,collection-made-842d23cafa43e4f28a139ee9:d0000068-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,f1282ab9d3363e5f08c73f77667c52e84d09f21d748ae33b15c0f1545c720c68,True,0.4998914897441864,train,Al-Au-Hf
245,collection-made-842d23cafa43e4f28a139ee9:d0000069-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,ae362d6a069211cc2a32858bc56924a45c37fabbe1aeaa4b58f76c320eadb491,True,0.4998205304145813,train,Al-Au-Hf
246,collection-made-842d23cafa43e4f28a139ee9:d0000070-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,d8a5103cbbd4773601736f73cd63433568b200fa4ce996e75dd87c31a91b5853,True,0.49965620040893555,train,Al-Au-Hf
247,collection-made-842d23cafa43e4f28a139ee9:d0000071-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,b3d44e9f629d1f48d5e7af5b5961f926147455817a4739f6e99d0052ffca6cc0,True,0.4997232258319855,train,Al-Au-Hf
248,collection-made-842d23cafa43e4f28a139ee9:d0000072-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,6f306806464e674325dff0afbcdbc86e5a71a3bdee278872441da96fecac6f96,True,0.4997226297855377,train,Al-Au-Hf
249,collection-made-842d23cafa43e4f28a139ee9:d0000073-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,234e3a400e04ff689b2f8df0e6cba330c3b5bcc042c39d72ffaea9362f6cc7a7,True,0.4998680651187897,train,Al-Au-Hf
250,collection-made-842d23cafa43e4f28a139ee9:d0000074-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,0ff104074e16d4765cc35bbc53f312ec16bf769892db2b59a2cea45dbb148c0a,True,0.49993443489074707,train,Al-Au-Hf
251,collection-made-842d23cafa43e4f28a139ee9:d0000075-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,97d8eaf18059d6c21a66f257e848a22c9e16d917da18892cb81453531c51ab0c,True,0.5005271434783936,train,Al-Au-Hf
252,collection-made-842d23cafa43e4f28a139ee9:d0000076-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,97d465bb74c5bd84120de6fc72cf28bd22ce2d42b1ff7a0c4bffc95297eed02f,True,0.5004673004150391,train,Al-Au-Hf
253,collection-made-842d23cafa43e4f28a139ee9:d0000077-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,eb8fc2884d9fafa71fbc434e6838d5511fee9566b236e1b7da65eef64a275ee1,True,0.4998878538608551,train,Al-Au-Hf
254,collection-made-842d23cafa43e4f28a139ee9:d0000078-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,25446c17d0b0dbc5ecc0e8b13b875749d4a2d6ede4df6e5462acbba303b0ead5,True,0.49989059567451477,train,Al-Au-Hf
255,collection-made-842d23cafa43e4f28a139ee9:d0000079-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,3abab9fa1e4963c25e5d40f95e192be269969781c8d613d10398f272d620ccff,True,0.4996832311153412,train,Al-Au-Hf
256,collection-made-842d23cafa43e4f28a139ee9:d0000080-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,c3708708eb7c2fe193072fb923a64fe854e38868039ea344697facf152fb055e,True,0.49987712502479553,train,Al-Au-Hf
257,collection-made-842d23cafa43e4f28a139ee9:d0000081-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,066e2b688c7046525eb48ebcde7b3c9b464527d77fdd5c6b89edac095f05f260,True,0.4997980296611786,train,Al-Au-Hf
258,collection-made-842d23cafa43e4f28a139ee9:d0000082-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,bf6f17844395c66e42474b67287b5948ef4cac118995a0b673e0b32e2de2fef6,True,0.4997619390487671,train,Al-Au-Hf
259,collection-made-842d23cafa43e4f28a139ee9:d0000083-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,665ece697d3f523643d4f0a5fcb5829eb27657d556630e7c0a9780a87084d192,True,0.4997822344303131,train,Al-Au-Hf
260,collection-made-842d23cafa43e4f28a139ee9:d0000084-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,1935cbdb7941d29a941f93e170ae42fb361d7163ff97645bd78f4efb6949fa2e,True,0.4997580647468567,train,Al-Au-Hf
261,collection-made-842d23cafa43e4f28a139ee9:d0000085-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,1356cf0fbfa46924c32c0b00644c39b8a505978ad3fb84d5c2dbf0c0c7e7574f,True,0.49973246455192566,train,Al-Au-Hf
262,collection-made-842d23cafa43e4f28a139ee9:d0000086-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,b44f21d5151c9d83745eb2fa05bd80a8d1a169d8fcea2f33278a3e0b706f977a,True,0.4999082386493683,train,Al-Au-Hf
263,collection-made-842d23cafa43e4f28a139ee9:d0000087-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,fb7a5bd653f25a98e5c1d245c46d51b796bf736fa81300b939da72a380f13823,True,0.49982696771621704,train,Al-Au-Hf
264,collection-made-842d23cafa43e4f28a139ee9:d0000088-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,4f5f842f3333a9e1e4c572569c410ac6713e88701ce49b05ba1fd32415019ddd,True,0.4999012053012848,train,Al-Au-Hf
265,collection-made-842d23cafa43e4f28a139ee9:d0000089-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,f1a2980f992de48937a1f996b70c2618d9c535ae684dc86ac27cbc4bc9b07eb9,True,0.49981415271759033,train,Al-Au-Hf
266,collection-made-842d23cafa43e4f28a139ee9:d0000090-c0,rejected_not_executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,False,Al-Au-Hf,,e193d6aa58cb67e217b0aa2f5763e18a98bef335e1447b489cb25c392d7e5428,False,0.500118613243103,train,Al-Au-Hf
267,collection-made-842d23cafa43e4f28a139ee9:d0000090-c1,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,b529582acc39358cdfed580136b5926aec086dcb2ccd239072ce9975d7c9afff,True,0.49987271428108215,train,Al-Au-Hf
268,collection-made-842d23cafa43e4f28a139ee9:d0000091-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,db3533ceea2c8dc37183002aad2183ca3b4bc3079dc4f4811d4ad37e42bc663e,True,0.4996926188468933,train,Al-Au-Hf
269,collection-made-842d23cafa43e4f28a139ee9:d0000092-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,0,386468a4cb1cfef75be246d7428f1e3981be6a60892e31716c829ea5e429f4ab,True,0.49990442395210266,train,Al-Au-Hf
270,collection-made-842d23cafa43e4f28a139ee9:d0000093-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,38b25084ed6222e99c8686fa3ae467b4555f5c458147190d4cd212cba6bd50af,True,0.49994170665740967,train,Al-Au-Hf
271,collection-made-842d23cafa43e4f28a139ee9:d0000094-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,519005300a77eabc3cbbee11706faa9158ce41bfa1b28ae0106e7ba173309b08,True,0.49987223744392395,train,Al-Au-Hf
272,collection-made-842d23cafa43e4f28a139ee9:d0000095-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,525072edcd155cbfeb943911c2d4b81b1a35d97476e0d5270dcbc883a4b3ba70,True,0.5006882548332214,train,Al-Au-Hf
273,collection-made-842d23cafa43e4f28a139ee9:d0000096-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,63dd345773bf8d93bcd3c6f96dabe2ad1ed303db7d5c8d43a31bae74a38faadc,True,0.49983125925064087,train,Al-Au-Hf
274,collection-made-842d23cafa43e4f28a139ee9:d0000097-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,cb18f52dc560e616a99540edf92d4590762b5892290e0265bb86290e5a60620f,True,0.49981147050857544,train,Al-Au-Hf
275,collection-made-842d23cafa43e4f28a139ee9:d0000098-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,98e87607310a2ebddcff3bbe2126de227ae106a67335a854895e053b505547b0,True,0.49996447563171387,train,Al-Au-Hf
276,collection-made-842d23cafa43e4f28a139ee9:d0000099-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,b45c6ec37b7f48f611d3e441677f9cdb69c68b207dd1514fb25549c267779b21,True,0.49992120265960693,train,Al-Au-Hf
277,collection-made-842d23cafa43e4f28a139ee9:d0000100-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,e9ee51e7498d71d2fa91d5ca3ddcbba085d9b0b7a80445de670bb9ed75932bc0,True,0.4999762177467346,train,Al-Au-Hf
278,collection-made-842d23cafa43e4f28a139ee9:d0000101-c0,executed,collection-made-842d23cafa43e4f28a139ee9:episode:0,,True,Al-Au-Hf,1,6425b7aff2187001d72a44bd8b0940ef039b9054ad40865575edaeb41d58f20e,True,0.49983274936676025,train,Al-Au-Hf
279,collection-made-b5744f83a99f950e49cfafd4:d0000000-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,78b37d1d8c4c8b5ea5cf9fe0d41a00ee3c6ed3bb57b939eab39bf5ca519d122b,True,0.4992876648902893,train,Al-Au-Hf
280,collection-made-b5744f83a99f950e49cfafd4:d0000001-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,54d25da0ba2718eaad9127a6aaa95105b3c976265ad083d54bfa195b8486c70a,True,0.5004671216011047,train,Al-Au-Hf
281,collection-made-b5744f83a99f950e49cfafd4:d0000002-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,4fe56314699bfd32c469f47e9f4fd1e1686174459d586770f871634f32784f99,True,0.500472366809845,train,Al-Au-Hf
282,collection-made-b5744f83a99f950e49cfafd4:d0000003-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,e9c746afcf1576d9863a2393a22aff239ac518310f7d1379243d87200ddb57be,True,0.5005956292152405,train,Al-Au-Hf
283,collection-made-b5744f83a99f950e49cfafd4:d0000004-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,f8a5782667d33af715ea2c9a8a3ef9ea00ee5410b32fc4244efa87c55ded6304,True,0.5010025501251221,train,Al-Au-Hf
284,collection-made-b5744f83a99f950e49cfafd4:d0000005-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,709a02a32a759fc47f87827b22a49e057abc19651b491ec97b11bee9f0edcad9,True,0.5009133219718933,train,Al-Au-Hf
