episode,seed,query_number,proposal_count,retry_reason,first_success,first_risk,first_graph_unavailable,second_success,second_risk,selected_proposal_index,explicit_invalid_fallback,both_valid_candidates_same_parameters,selected_no_HVI,selected_HV_increment,query_source_sha256,first_candidate_sha256,second_candidate_sha256
test_uq_esopt_5105,5105,23,1,none,True,0.0821639820933342,,,,0,False,False,1,0.0,7b7eb3310cb56c707f4c91bde215fb6bf2bbe89ee66f48cd3518a66bc7b027fd,b7074f2752b3e81485254b1bed3d243826be74aafa6e7e022ccd8e4eb7f5a58b,
test_uq_esopt_5105,5105,24,1,none,True,0.10162761807441711,,,,0,False,False,1,0.0,8002e55592d869bfe1cb2a5c0dbfcbb5f2d8aa400699ef8e650475f9a8be6608,1601938beb10087996264348abc5716bdd750b5ea27044fb3883e0516e1c41e0,
test_uq_esopt_5105,5105,25,1,none,True,0.24863268435001373,,,,0,False,False,1,0.0,f4c6ffe00aeb3808ef6a3522cb2ad8b83a3baf867749f8d3b6f175f05b139529,dc58624703f709ba354d7d89097a1afdbe72899541f25b106c137d95c25e98a2,
test_uq_esopt_5105,5105,26,1,none,True,0.32808443903923035,,,,0,False,False,1,0.0,7de5c942bc1e5c4f7fb8a42732734de718a511de22c1e8e74329fde142d535a2,f740891e37419a49b5b58c796a696593cabf4809223581c0c303233c7234e333,
test_uq_esopt_5105,5105,27,1,none,True,0.10531342774629593,,,,0,False,False,1,0.0,39bbf5d9df34f71f7057657f24e45fff91c430aa69b7c042d887c0dbafd423c0,d8e846115dd5f60da5b2d1474fcefd5cbf9f7c1bcfe56c0863cd79eb415ce732,
test_uq_esopt_5105,5105,28,1,none,True,0.129181906580925,,,,0,False,False,1,0.0,d8ddfb00d6744c028fb2508478208ddeeea771ea75c4e1c114c872793b87e4be,cfe7ad4544ac9622e094706c9d6308e04f90201ad9071092ac5163d9564da8c8,
test_uq_esopt_5105,5105,29,1,none,True,0.11852990835905075,,,,0,False,False,1,0.0,d319e23304c3b96e503ebfdcfc0fd11f12247ce955258bd2e9639c5d0ea3b627,00163b4afb1d63b2669fa23a14967de34105927e1609d8bdd06d9fbdf575d399,
test_uq_esopt_5105,5105,30,1,none,True,0.4594649076461792,,,,0,False,False,1,0.0,36a717fc7f0e845d4ae4c5328369ff5c3fb251eca479a64a3863e276aaead3c4,69b377f22f121927e0fe6166bbbb47fe56d4bdb2165a5cf54e0ea130d221b16b,
test_uq_esopt_5105,5105,31,1,none,True,0.1038617193698883,,,,0,False,False,1,0.0,ab64abdd386145ad4223025a5ee476bd601501d920f2af40ba6d627d58c87291,566909dd46aef60b30bc739359d559628fb0a531cd27bd82a80c4a54177b1184,
test_uq_esopt_5105,5105,32,1,none,True,0.07459337264299393,,,,0,False,False,1,0.0,dbaf47fc25124260e8c0721ccced023faad88101870ed2bd3f016ff9da3b536b,6e6961d4e10d0a9c7bc1f7cd198e84018213030c7e907fb09ba3fceb937110ab,
test_uq_esopt_5105,5105,33,1,none,True,0.0763692781329155,,,,0,False,False,1,0.0,7a2f6762106b428a561e79d2f550c70387de8374b08de9d1a569d3dd6808dc35,70b13ddee1c72a3ecbfc54942871bad654ce976a88ceaf34a8fcec920e144ea7,
test_uq_esopt_5105,5105,34,1,none,True,0.169623464345932,,,,0,False,False,1,0.0,ea432e5d735b5c57ba6587ff92a04586795c380df8a2181472b688dd3fde1df0,9ecb26dccc4571bc1b2063f63213ebbef993260130b2b9a696ff3d46e6b98145,
test_uq_esopt_5105,5105,35,1,none,True,0.13935153186321259,,,,0,False,False,1,0.0,382a6ed3c12e90cc42e7fe4840c8043859c2ab15838b7be09f7968016893e52e,a26d8aeca5c1e4ab0b0362a9c598556c7c8b8027b3871f7e674dd1d36e592b1c,
test_uq_esopt_5105,5105,36,1,none,True,0.2194925844669342,,,,0,False,False,1,0.0,3c2c9e0a018db26f2c2e86849a6ab946bb158303d1fbce199474c8c8f4ad4994,5999e1c7597ee4497ede9d916a0beb0f1eeba2c2532ee14581e561f11ce0f223,
test_uq_esopt_5105,5105,37,1,none,True,0.15125425159931183,,,,0,False,False,1,0.0,e6a430008c06862f9094afe3308efb6dc11e0786992810cf19bc4cb118a6741e,cbcac5ed7a8d8b22e259e25f840e47e1d969ccf8afd6dd66c1dad8689eebb85d,
test_uq_esopt_5105,5105,38,1,none,True,0.14500975608825684,,,,0,False,False,1,0.0,32f5fcfda4f8a721a25594248a13d8c57bc9463c2047ca07b285890a8443735d,37c9331ac0c93f3590a82a6c62ccc71972fa04f798119ccebc73e64a4e6bb524,
test_uq_esopt_5105,5105,39,1,none,True,0.1496409773826599,,,,0,False,False,1,0.0,145d2062fe069f051c3cffe9abe71af00fc4089c847207d788ac95e4d5638481,5e7e59d17896b2d71cfe75f383a5692d9ab3f00221bdaa9bcf150dade93926c2,
test_uq_esopt_5105,5105,40,1,none,True,0.05240064486861229,,,,0,False,False,1,0.0,cb7b55a6b2d2df9418b6521c0e83a6bf121620465e5aa74ae5fc51e0cb759a0c,882001f921a23baebdade4bdf0786ae9892042f6c4c24a868f906a4f178ad032,
test_uq_esopt_5105,5105,41,1,none,True,0.052184928208589554,,,,0,False,False,1,0.0,a336b6c8222b0c5ce692dda8904f212a8b90ec5e6fec457353bdff2d365a4a04,8b3a4325fae3aee316c36fcadf7ee68705de0279a523bef983962935b1be8977,
test_uq_esopt_5105,5105,42,1,none,True,0.0789540708065033,,,,0,False,False,1,0.0,9dc6dd99c0747a2e3a81989c22dbbdb98086ce4b4f2aae691b9dca6ae96a2d98,f1c3d0dd5a663cb686e37d81e05003605f0c9c1a41aa2f11e6516cd1f1ca4e1a,
test_uq_esopt_5105,5105,43,1,none,True,0.15686006844043732,,,,0,False,False,1,0.0,ce4ff15aff517b11b080b516af6ddb9587fb28f9d4801ba9ce42a5eb118bbc5a,436ecde4b3f7b71fdf19b532ea1d05c84c8440aa4adb0e9d208aab86fa001897,
test_uq_esopt_5105,5105,44,1,none,True,0.0321575291454792,,,,0,False,False,1,0.0,c912c4da37a8619dd0dec81e8cc3c702cf46928d6a096680f378a9ac337d795e,2fb7dd9c3da9903d95c2b68275e24fc111416d30038b93a8deb2fa2696b6ef6e,
test_uq_esopt_5105,5105,45,1,none,True,0.07479316741228104,,,,0,False,False,1,0.0,cac0bbc8e687c9f65a7382a40d1f3a8ddd4cb37b8e0944a084411bcf2c8b5d38,a6117ab50283e6d7c555582b7d1b380322b12aa705aff6a674bafb4885bbafaf,
test_uq_esopt_5105,5105,46,1,none,True,0.03992367908358574,,,,0,False,False,1,0.0,659f310641a622f77d066f9dbdd7ee591a1fb03491815615aca088895fc557ad,a0133b6ffd6ed1648491641d9efe84ee22d1cf4550de7f92bdf0a95567672e61,
test_uq_esopt_5105,5105,47,1,none,True,0.059996362775564194,,,,0,False,False,1,0.0,1afc4e710e3a2c5e7100c464539530bf03eb3f2988b21f09427657726b53507f,41ca5e86f67613f1cb0d0afac41ab63a75649e5dd9dca946e80660624a452d99,
test_uq_esopt_5105,5105,48,1,none,True,0.48601582646369934,,,,0,False,False,1,0.0,7d4c33ae707ec199322780a8748ef989e9da900a5505edb07e149d38a9f3ba64,592ecadd8c6dd29172dabb86bd3b7d9c976fe28cdda3b018263deceeb3f689b8,
test_uq_esopt_5105,5105,49,1,none,True,0.1747957170009613,,,,0,False,False,1,0.0,0c64fc4f51a02f19233b100a21de35655cdc50d66acbac4ac53912dcf9d6fd5c,3eb6957a1178002481f1587f2df38e1b40f1b913432856882d3e0621d711231f,
test_uq_esopt_5105,5105,50,2,high_risk_first,True,0.7956306338310242,,True,0.37868532538414,1,False,False,1,0.0,3fa7583157eec847bd765a9b047e72f735a257bc28fb0bab962a7a2325e684e9,14d9004b1ec624cd1b7882a2dc7fa6f63ea86f1d1b6a4658a1723fb15c224128,76843b56e7a0c9cd789d9d3a8c23a665157094742a2978dfd10d822cb971c6f1
