arm,task_id,budget,seed,SUN_baseline,SUN_arm,SUN_delta,AUDC_baseline,AUDC_arm,AUDC_delta
full_support_aware,Al-Hg-K-Mg-W,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Hg-K-Mg-W,30,4,1,0,-1,0.04777777777777778,0.0,-0.04777777777777778
full_support_aware,Al-Lu-Pt-Rb-Sm,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Lu-Pt-Rb-Sm,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Al-Lu-Pt-Rb-Sm,30,4,1,4,3,0.05444444444444444,0.15555555555555556,0.10111111111111112
full_support_aware,Ca-Fe-Gd-Pb-Tb,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Fe-Gd-Pb-Tb,30,3,1,1,0,0.03,0.04777777777777778,0.01777777777777778
full_support_aware,Ca-Fe-Gd-Pb-Tb,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,30,3,0,3,3,0.0,0.16333333333333333,0.16333333333333333
full_support_aware,Cd-Li-Nd-Ti-W,30,4,19,0,-19,0.6255555555555555,0.0,-0.6255555555555555
full_support_aware,Co-Hf-In-Ru-Tm,30,2,4,2,-2,0.2088888888888889,0.12666666666666668,-0.08222222222222222
full_support_aware,Co-Hf-In-Ru-Tm,30,3,1,0,-1,0.06555555555555556,0.0,-0.06555555555555556
full_support_aware,Co-Hf-In-Ru-Tm,30,4,3,0,-3,0.15888888888888889,0.0,-0.15888888888888889
full_support_aware,Co-Hg-Mg-Sr-W,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hg-Mg-Sr-W,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hg-Mg-Sr-W,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,30,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,30,3,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,30,4,0,0,0,0.0,0.0,0.0
full_support_aware,Ho-In-Mg-Pd-Zr,30,2,3,7,4,0.09222222222222222,0.19,0.09777777777777778
full_support_aware,Ho-In-Mg-Pd-Zr,30,3,0,5,5,0.0,0.16111111111111112,0.16111111111111112
full_support_aware,Ho-In-Mg-Pd-Zr,30,4,1,1,0,0.016666666666666666,0.04777777777777778,0.031111111111111114
full_support_aware,Al-Li-V,50,2,4,2,-2,0.116,0.0384,-0.0776
full_support_aware,Al-Li-V,50,3,8,6,-2,0.1936,0.1304,-0.0632
full_support_aware,Al-Li-V,50,4,15,4,-11,0.378,0.0664,-0.3116
full_support_aware,Al-V-Zn,50,2,14,12,-2,0.2664,0.264,-0.0024000000000000132
full_support_aware,Al-V-Zn,50,3,11,12,1,0.2372,0.2928,0.05560000000000001
full_support_aware,Al-V-Zn,50,4,6,14,8,0.1736,0.3304,0.15680000000000002
full_support_aware,Au-K-Tb,50,2,9,3,-6,0.154,0.0564,-0.09759999999999999
full_support_aware,Au-K-Tb,50,3,13,1,-12,0.2892,0.0284,-0.26080000000000003
full_support_aware,Au-K-Tb,50,4,16,11,-5,0.2304,0.1636,-0.0668
full_support_aware,Co-Dy-W,50,2,1,2,1,0.0212,0.0376,0.0164
full_support_aware,Co-Dy-W,50,3,0,1,1,0.0,0.0372,0.0372
full_support_aware,Co-Dy-W,50,4,2,0,-2,0.06,0.0,-0.06
full_support_aware,Co-Mg-Na,50,2,0,2,2,0.0,0.064,0.064
full_support_aware,Co-Mg-Na,50,3,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Mg-Na,50,4,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Pd-Tl,50,2,1,0,-1,0.018,0.0,-0.018
full_support_aware,Co-Pd-Tl,50,3,0,3,3,0.0,0.034,0.034
full_support_aware,Ga-Ho-Lu,50,2,25,15,-10,0.4932,0.3676,-0.12560000000000004
full_support_aware,Ga-Pt-Tm,50,2,27,13,-14,0.5324,0.3732,-0.1592
full_support_aware,Hf-Ni-Zr,50,2,11,17,6,0.2668,0.4428,0.17600000000000005
full_support_aware,Mg-Sn-Sr,50,2,48,19,-29,0.968,0.3764,-0.5915999999999999
full_support_aware,Au-Cr-Cs-Dy,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Au-Tb-V-Y,50,2,1,1,0,0.0356,0.034,-0.0015999999999999973
full_support_aware,Ba-Be-Hf-Li,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ba-Nd-Ni-W,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ca-Pd-Sn-W,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ce-Er-Pb-Rh,50,2,6,21,15,0.1072,0.3588,0.2516
full_support_aware,Ce-Ir-Pt-Sn,50,2,7,9,2,0.1444,0.154,0.009599999999999997
full_support_aware,Co-Dy-Ta-Y,50,2,2,8,6,0.0616,0.1456,0.084
full_support_aware,Dy-K-Pd-Sm,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Eu-Nb-Sn-Tl,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ag-Nd-Pd-Pt-Tb,50,2,17,3,-14,0.2876,0.0708,-0.21680000000000002
full_support_aware,Al-Lu-Pt-Rb-Sm,50,2,0,3,3,0.0,0.11,0.11
full_support_aware,Ca-Fe-Gd-Pb-Tb,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Gd-Mn-Na-Ta,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cd-Li-Nd-Ti-W,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Co-Hf-In-Ru-Tm,50,2,2,0,-2,0.0784,0.0,-0.0784
full_support_aware,Co-Hg-Mg-Sr-W,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Cr-Fe-Lu-Pt-Sc,50,2,0,0,0,0.0,0.0,0.0
full_support_aware,Ho-In-Mg-Pd-Zr,50,2,1,9,8,0.0388,0.1668,0.128
