job_id,method,task_id,seed,attempt,ten_step_band,rpc_id,candidate_hash,reduced_formula,composition_arity,task_arity,uses_all_task_elements,stable,novel,stable_new,SUN_before,SUN_after,SUN_delta,reclassified_loss,candidate_hash_repeated_in_episode,official_energy_eV_per_atom,official_e_above_hull,LP_e_above_hull,LP_abs_error,signed_energy_minus_initial_hull_eV_per_atom,local_hull_lowering_eV_per_atom
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,1,1,6,895f4af2a2103e47d636a334a0fda72f03bc2cb65fb00bfbd66a78e77aed680b,Co1 Dy1 W1,3,3,True,False,True,0,0,0,0,0,False,-7.97842534383138,0.3185722351074203,0.31857223510742205,1.7763568394002505e-15,0.31857223510742205,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,2,1,8,c84dd73b7a4ba3f1e0973f7ba6f690b1917c3015777b77e0d0b918bf91a56d7e,Co1 Dy1 W1,3,3,True,False,False,0,0,0,0,0,False,-7.977949778238933,0.3190478006998676,0.3190478006998676,0.0,0.3190478006998694,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,3,1,14,58fac7f838e717d3a340a65faed5852db7d90ac4a85cf57c425996a81253bb03,Co3 Dy1 W1,3,3,True,False,True,0,0,0,0,0,False,-7.614811706542969,0.2435287475585941,0.24352874755859322,8.881784197001252e-16,0.24352874755859322,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,4,1,16,715a6635ab99d2297fa12ea47f9ad851f094e1460f2f0a04029364010a935ee5,Co3 Dy1 W1,3,3,True,False,False,0,0,0,0,0,False,-7.615278625488282,0.24306182861328107,0.24306182861328018,8.881784197001252e-16,0.24306182861328018,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,5,1,24,8739f25805ad5f63bd85464ff4032fcd35ca32bde94f35cbcd30320034673a3c,Co1 Dy2 W2,3,3,True,False,True,0,0,0,0,0,False,-8.09659194946289,0.4077191925048833,0.40771919250488153,1.7763568394002505e-15,0.4077191925048833,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,6,1,30,516a61b01841b42ba7eb9eb8964da146060bf258ec18435da9d24deea971d90d,Co3 Dy1 W2,3,3,True,False,True,0,0,0,0,0,False,-8.52206548055013,0.18508052825927734,0.18508052825927557,1.7763568394002505e-15,0.18508052825927557,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,7,1,36,717914a8bc335403bf4681b76c953ae0f75014c7fd7bd2791a637cd9a7d11463,Co1 Dy3 W2,3,3,True,False,True,0,0,0,0,0,False,-7.223592122395833,0.6432320276896162,0.6432320276896162,0.0,0.6432320276896153,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,8,1,38,99b730d69437e8f24cbe77dbbb9803beb713aec5908414bb560702c7359434f0,Co3 Dy2 W1,3,3,True,True,True,1,0,1,1,0,False,-7.310295740763347,0.03824450174967442,0.03824450174967353,8.881784197001252e-16,0.03824450174967353,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,9,1,40,d70e1ad0c09b7801cab28f62563e1b28063587103d015eb6a0bce04a1bc7a291,Co1 Dy3 W2,3,3,True,False,True,0,1,1,0,0,False,-7.471978505452474,0.39484564463297556,0.39484564463297556,0.0,0.39484564463297467,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,10,1,42,e3a4e24cf7a62e8546a3cc687cbf18ce69ed0aa4a55cfcd421e5bad06c8e5d98,Co3 Dy2 W1,3,3,True,True,False,0,1,1,0,0,False,-7.310288111368815,0.03825213114420567,0.03825213114420478,8.881784197001252e-16,0.03825213114420478,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,11,2,46,9558c67e0119c97ade3748959fa6c0f7d905a1ff8ab1245dff91f4e07b53fd2c,Co4 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-8.357763502332899,0.2260163625081404,0.2260163625081386,1.7763568394002505e-15,0.2260163625081386,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,12,2,52,09f373c1268f961c785394174a446bc8b99a0f942de9b10f9c2eb50c46b33dfe,Co3 Dy1 W2,3,3,True,False,False,0,1,1,0,0,False,-8.52206293741862,0.18508307139078894,0.18508307139078717,1.7763568394002505e-15,0.18508307139078717,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,13,2,56,ac70db4c6bae19e1bdcc2385f2446743524dca87cf9596663226c22cf03ff65d,Co4 Dy1 W3,3,3,True,False,True,0,1,1,0,0,False,-8.754349708557129,0.2874414920806849,0.2874414920806885,3.552713678800501e-15,0.2874414920806885,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,14,2,66,b51bdf61b2aa6718bc12ab69a87b76440f8171290d8872755cbef305e5f3acc2,Co3 Dy2 W2,3,3,True,False,True,0,1,1,0,0,False,-7.785646711077009,0.3632697514125276,0.3632697514125276,0.0,0.3632697514125276,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,15,2,70,18bb065aa4bab37e11765651d244e2e24713f95a6c96f97a61a663abed7cdcf7,Co3 Dy2 W2,3,3,True,False,True,0,1,1,0,0,False,-7.96525628226144,0.18366018022809616,0.18366018022809616,0.0,0.18366018022809616,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,16,2,74,26c8495f8c8a3b0d850db161cdf35ba3ff442a3ceb6f8e9ce2d8c7dfe2e20de0,Co3 Dy2 W2,3,3,True,False,True,0,1,1,0,0,False,-7.971370697021484,0.1775457654680519,0.1775457654680519,0.0,0.1775457654680519,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,17,2,80,cf8cba60537d03fcfe464bbe510e27e1f524d378b2d14097ce61fee2783820c2,Co3 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-8.507519721984863,0.24167890548705984,0.24167890548705984,0.0,0.24167890548705984,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,18,2,86,db44f33823fface007053fddd6ee1315b84ff635a5317a4f760e3ff5e42577cf,Co3 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-8.49389362335205,0.25530500411987234,0.25530500411987234,0.0,0.25530500411987234,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,19,2,90,647795ec00baf0577aa5b3349b12359c80fd8f431acda84106d91939e60a53ea,Co3 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-8.488961219787598,0.26023740768432546,0.26023740768432546,0.0,0.26023740768432546,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,20,2,92,a1c223cc5b141596598941c7c487daead1ecbe40fe13f7f6a955a354f388b845,Co3 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-8.50007152557373,0.24912710189819265,0.24912710189819265,0.0,0.24912710189819265,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,21,3,96,4868990de34afd4375024fe36d10ea8317f32316eba60be84cef5f2a5c5c399c,Co3 Dy2 W3,3,3,True,False,False,0,1,1,0,0,False,-8.500114440917969,0.24908418655395437,0.24908418655395437,0.0,0.24908418655395437,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,22,3,100,b0208fb8cc6bd0cd586da4d5ac9d435bc10f3c2453d16c424bc4a6085df2c519,Co5 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-8.24659423828125,0.19283561706542862,0.19283561706542862,0.0,0.19283561706542862,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,23,3,102,b3cd5f7035cd93d8fbe3c92bd927a3d8115e423827385712629eac546fb787c7,Co5 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-7.997040557861328,0.4423892974853514,0.4423892974853514,0.0,0.4423892974853514,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,24,3,104,2acdf11504c98a69d12d8a5aa8305431582cdf93477b43cdc86f2c14fdc2ad2b,Co3 Dy2 W4,3,3,True,False,True,0,1,1,0,0,False,-8.860709296332466,0.35537545945909166,0.35537545945909166,0.0,0.35537545945909166,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,25,3,108,5e7015b150fcec9a3b034c6e96eeb1adea057763595a94b44faa33013a2f7d09,Co4 Dy3 W3,3,3,True,False,True,0,1,1,0,0,False,-7.964978790283203,0.2283620071411132,0.2283620071411132,0.0,0.2283620071411132,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,26,3,114,027f8c1302f0f77239333226447fad2a62eaa342ee29763f37eba6ceee610dec,Co1 Dy2 W3,3,3,True,False,True,0,1,1,0,0,False,-9.032138188680014,0.21331672668456925,0.21331672668456925,0.0,0.21331672668456925,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,27,3,116,d386ee2b97750cd3307b3399f2171c4cb211ed2976f531d55b763fca0cf051f3,Co1 Dy3 W3,3,3,True,False,True,0,1,1,0,0,False,-8.064674377441406,0.5284854343959253,0.5284854343959253,0.0,0.5284854343959253,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,28,3,120,ece1471b8fd6745f676fa89ad7812288870d94cf74424c0f6ec49e660473167b,Co2 Dy3 W4,3,3,True,False,True,0,1,1,0,0,False,-8.55656263563368,0.3727398342556416,0.3727398342556416,0.0,0.3727398342556416,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,29,3,122,008749055c4194576ff307f202792172c5013910dfd8f34e9e6501cfb9e9386f,Co1 Dy3 W3,3,3,True,False,True,0,1,1,0,0,False,-8.075508117675781,0.5176516941615503,0.5176516941615503,0.0,0.5176516941615503,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,30,3,126,ecaca1254c44c86280167f8b6abda7cdb8d5189d81f2f3955e9c4e76a3ad1309,Co1 Dy2 W3,3,3,True,False,False,0,1,1,0,0,False,-9.032143274943033,0.2133116404215496,0.2133116404215496,0.0,0.2133116404215496,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,31,4,130,31ed76bac9ae4932dfc0a6043e085f5eebecddc4c0476e0fa4a42ca617d7dea7,Co1 Dy2 W3,3,3,True,False,False,0,1,1,0,0,False,-9.032131830851236,0.21332308451334647,0.21332308451334647,0.0,0.21332308451334647,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,32,4,134,86a9b287691733d46631a9e71ac6b73cfa2474906ff2b1afd5d8e4481c1834e2,Co1 Dy2 W3,3,3,True,False,False,0,1,1,0,0,False,-9.032281239827475,0.2131736755371083,0.2131736755371083,0.0,0.2131736755371083,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,33,4,136,9cad776cd9e727137cd9674567e7239703beb72f104e023be72f53d4b328e4fe,Co1 Dy2 W3,3,3,True,False,False,0,1,1,0,0,False,-9.032137552897135,0.21331736246744804,0.21331736246744804,0.0,0.21331736246744804,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,34,4,140,91b741b750e4f2d722b7252c52e91f828d1145d15eb18bdff4c630af0650402b,Co1 Dy2 W3,3,3,True,False,False,0,1,1,0,0,False,-9.032135645548502,0.21331926981608085,0.21331926981608085,0.0,0.21331926981608085,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,35,4,146,dc0028a4ec67ec394f1eee8a3ae626cc3b98bdf95238857028c44951b1c7a53f,Co2 Dy4 W5,3,3,True,False,True,0,1,1,0,0,False,-8.517133539373225,0.3914378426291716,0.3914378426291716,0.0,0.3914378426291716,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,36,4,152,49f35d0ff73d69d4987aeef4902489de68db25af39d34d9f02be626733f5c3ad,Co2 Dy4 W5,3,3,True,False,True,0,1,1,0,0,False,-8.590902848677201,0.31766853332519496,0.31766853332519496,0.0,0.31766853332519496,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,37,4,158,02b53734d4c0cb1c4ee880841d2252cae5994d7a0f3ed06f2b18fc9e19d25e6e,Co2 Dy4 W5,3,3,True,False,True,0,1,1,0,0,False,-8.531293002041904,0.37727837996049196,0.37727837996049196,0.0,0.37727837996049196,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,38,4,166,7771f1685cb09bf403561091ba483a16fa2068bdca80bf0efee69f85df01b62b,Co1 Dy5 W3,3,3,True,False,True,0,1,1,0,0,False,-7.227532280815972,0.46293089124891473,0.46293089124891385,8.881784197001252e-16,0.46293089124891385,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,39,4,172,af3836f0804f5df0de3bd9eb8e68654c8284551c188f1621f7161f6e303af4bd,Co3 Dy4 W5,3,3,True,False,True,0,1,1,0,0,False,-8.59876823425293,0.17245801289876184,0.1724580128987636,1.7763568394002505e-15,0.1724580128987636,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,40,4,176,dad1ae6235a524ed342a2908e1447b7447e999156224ed7f872c4e8c666f9e7a,Co2 Dy5 W3,3,3,True,False,True,0,1,1,0,0,False,-7.3298194885253904,0.3473131942749026,0.3473131942749026,0.0,0.3473131942749026,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,41,5,180,7c408b7d78c7d17ac53946030081c4c7e98c02fd551b17d05ff5a61446d4db97,Co2 Dy3 W3,3,3,True,False,True,0,1,1,0,0,False,-8.175774574279785,0.25079398155212473,0.25079398155212473,0.0,0.25079398155212473,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,42,5,186,214a0c89e1e032883c6fce0c43c8daaf13770aec4d5f6a5d2726d8b65dfab8b1,Co2 Dy3 W3,3,3,True,False,True,0,1,1,0,0,False,-8.019596099853516,0.40697245597839427,0.40697245597839427,0.0,0.40697245597839427,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,43,5,188,e4383e0e88e2816ae44b1d1f873197f577cc87a92f7316a0a6b47c77f71720eb,Co2 Dy3 W3,3,3,True,False,True,0,1,1,0,0,False,-8.140853881835938,0.2857146739959724,0.2857146739959724,0.0,0.2857146739959724,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,44,5,192,9a7d98576c0e1b3d0486f7d7b2a66bcdb6d4e7b7603a53bf9d4c406de6e9b685,Co3 Dy3 W2,3,3,True,False,True,0,1,1,0,0,False,-7.537601947784424,0.17762360572814906,0.17762360572814906,0.0,0.17762360572814906,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,45,5,194,8e688d498e5c5ffb874c2cbeccdd112183b2ffe7eb23dfab72afa6af32146419,Co3 Dy3 W2,3,3,True,False,True,0,1,1,0,0,False,-7.458251476287842,0.2569740772247311,0.2569740772247311,0.0,0.2569740772247311,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,46,5,200,174da58c05d6e010f767d9fec841b086c23895975adfc5e3bbda1e32699ef6f6,Co3 Dy3 W2,3,3,True,False,True,0,1,1,0,0,False,-7.524926662445068,0.19029889106750453,0.19029889106750453,0.0,0.19029889106750453,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,47,5,202,daef09c31f7727248633beed68648f45a3aaeab321839a4808acab37689c7e29,Co2 Dy6 W3,3,3,True,False,True,0,1,1,0,0,False,-7.0557334206321025,0.3488771265203292,0.3488771265203292,0.0,0.3488771265203301,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,48,5,208,9fea9bc5b8f05f1c074f8533072df105dbe67e4223770c75f90a78df189fbead,Co3 Dy3 W2,3,3,True,False,True,0,1,1,0,0,False,-7.519166946411133,0.19605860710144007,0.19605860710144007,0.0,0.19605860710144007,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,49,5,210,90cd0a6a3bc7573a12211d17a99627c971db975421ca2e6c19d4e52917219243,Co3 Dy5 W2,3,3,True,False,True,0,1,1,0,0,False,-6.860523986816406,0.24753429412841843,0.24753429412841843,0.0,0.24753429412841843,0
budget-final-made-4852659a8da421cffe472868,baseline,Co-Dy-W,1,50,5,214,a90aac527124eecadc239619b67e2833e3914e107ddcd24e604882b8e4362ffa,Co3 Dy5 W2,3,3,True,False,True,0,1,1,0,0,False,-6.879136657714843,0.2289216232299811,0.2289216232299811,0.0,0.2289216232299811,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,1,1,6,cffd4590b24e02361f34f799a59663f4e67ad9c197fd232cfc12ce17db5782a1,Co2 Dy1 W1,3,3,True,False,True,0,0,0,0,0,False,-7.83288049697876,0.20497512817382812,0.20497512817382812,0.0,0.20497512817382812,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,2,1,8,4b4410147c84e721283f12f8a5f51688464a27084ce85009e9eefe8046c31bca,Co2 Dy1 W1,3,3,True,False,False,0,0,0,0,0,False,-7.832887172698975,0.20496845245361328,0.20496845245361328,0.0,0.20496845245361328,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,3,1,14,8cd105364bb09d904c026e90ae276642ca553a67349cba4218bf6e2caa8cb7f1,Co2 Dy1 W1,3,3,True,False,True,0,0,0,0,0,False,-7.867466926574707,0.17038869857788086,0.17038869857788086,0.0,0.17038869857788086,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,4,1,16,15932f70d5dd1c15c70e4dfeacb0c0faa4d89aff31fc9604fb42fd2ed16ac718,Co2 Dy1 W1,3,3,True,False,False,0,0,0,0,0,False,-7.832878589630127,0.20497703552246094,0.20497703552246094,0.0,0.20497703552246094,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,5,1,22,44164c9bf70665da03a1e6c3c73f847dc97de4fa1673dee28d275a42e12bc762,Co3 Dy1 W2,3,3,True,False,True,0,0,0,0,0,False,-8.52206293741862,0.18508307139078894,0.18508307139078717,1.7763568394002505e-15,0.18508307139078717,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,6,1,24,ddaec66d04cf6e467358b4769afe293b85484bfb6e86d30a067f7cbbe6457dae,Co3 Dy1 W2,3,3,True,False,False,0,0,0,0,0,False,-8.52205721537272,0.18508879343668738,0.1850887934366856,1.7763568394002505e-15,0.1850887934366856,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,7,1,26,527340681c7af1bedc27729884aaca56746128c6bbf281e9846c4cba90341c72,Co3 Dy1 W2,3,3,True,False,False,0,0,0,0,0,False,-8.522051493326822,0.18509451548258582,0.18509451548258404,1.7763568394002505e-15,0.18509451548258404,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,8,1,30,96c1093696c5b6a160f6250c8ed77be8599ec932f3b7cbf742d150d8031efe86,Co2 Dy1 W1,3,3,True,False,False,0,0,0,0,0,False,-7.832875728607178,0.20497989654541016,0.20497989654541016,0.0,0.20497989654541016,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,9,1,34,79cea673b4c5c054d681cc8611ce8e0471947f910b318586ab7c3efcd413dfd5,Co1 Dy2 W3,3,3,True,False,True,0,0,0,0,0,False,-9.032139460245768,0.21331526438395265,0.21331526438395265,0.0,0.21331526438395265,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,10,1,36,fe3024bdc97e3869736a1ec116d3a2e328c7bbba6fc0a7687a7727a911964894,Co1 Dy2 W3,3,3,True,False,False,0,0,0,0,0,False,-9.03213373819987,0.2133209864298511,0.2133209864298511,0.0,0.2133209864298511,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,11,2,40,248627ab767195f5dad41fc093e276bbe079488fdb3f0a5af1de66a294c34e20,Co1 Dy2 W3,3,3,True,False,False,0,0,0,0,0,False,-9.032135645548502,0.21331907908121828,0.21331907908121828,0.0,0.21331907908121828,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,12,2,44,f300fa3492a552b3fa409e0a90d738ba567a8a0d2ab4e5ba76737fb10bf3843b,Co1 Dy3 W3,3,3,True,False,True,0,0,0,0,0,False,-8.05138179234096,0.5417777470179956,0.5417777470179956,0.0,0.5417777470179956,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,13,2,48,7611927cca8270c62cd109721426fef397a64e5c70c3a11805ea1662f017263d,Co1 Dy2 W1,3,3,True,False,True,0,0,0,0,0,False,-7.08236026763916,0.31023492813110387,0.31023492813110387,0.0,0.310234928131103,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,14,2,52,c9143c0ca623207dedbde3ebc2f18e27f098d8bcad6ec25b7730b9eabfaecb05,Co1 Dy2 W1,3,3,True,False,False,0,0,0,0,0,False,-7.082359313964844,0.3102358818054203,0.3102358818054203,0.0,0.3102358818054194,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,15,2,56,5a11f99ffaabbf6119bdd99b70f9d94abd9e83513461bcb01be346dfa49f730f,Co1 Dy1 W2,3,3,True,False,True,0,0,0,0,0,False,-9.092865943908691,0.36767559051513743,0.36767559051513565,1.7763568394002505e-15,0.36767559051513565,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,16,2,60,2605b4ca8b6cbbd1b5e3e756e69cd89f1245b44af4a83b9f81a430ea8db6a952,Co1 Dy1 W2,3,3,True,False,False,0,0,0,0,0,False,-9.092863082885742,0.36767845153808665,0.36767845153808487,1.7763568394002505e-15,0.36767845153808487,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,17,2,62,1d86932d955c29047eb5c573252952982fa553ab8754f6d0a8ee374e0718a88c,Co1 Dy1 W2,3,3,True,False,True,0,0,0,0,0,False,-8.94620132446289,0.5143402099609382,0.5143402099609364,1.7763568394002505e-15,0.5143402099609364,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,18,2,66,807349121e521125995110322a1799c19cd938f56ff8d93dabc57bcf2af6301a,Co1 Dy1 W2,3,3,True,False,True,0,0,0,0,0,False,-8.949394226074219,0.5111473083496101,0.5111473083496083,1.7763568394002505e-15,0.5111473083496083,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,19,2,70,a2e49c010beaef34919b6da2b71b359ef38cb63f7b52248b583afcb22e86d002,Co1 Dy3 W3,3,3,True,False,True,0,0,0,0,0,False,-8.134580339704241,0.4585791996547144,0.4585791996547144,0.0,0.4585791996547144,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,20,2,72,d714b67661b75a80a822720bdec54d64e477cbd60e9650198143ab9303f93104,Co1 Dy1 W2,3,3,True,False,False,0,0,0,0,0,False,-9.09211540222168,0.36842613220214915,0.36842613220214737,1.7763568394002505e-15,0.36842613220214737,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,21,3,74,dcee8a1ec514c74e2eaaf8848590296af5af22268187bce5fa37c403fd91d55f,Co1 Dy1 W2,3,3,True,False,True,0,0,0,0,0,False,-9.031841278076172,0.42870025634765696,0.4287002563476552,1.7763568394002505e-15,0.4287002563476552,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,22,3,76,f6b361618a029a9821d08bbcca594703b83352e9f48a2fdd95c830f3fb9a57e4,Co1 Dy3 W3,3,3,True,False,True,0,0,0,0,0,False,-8.065024239676339,0.5281352996826172,0.5281352996826172,0.0,0.5281352996826172,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,23,3,78,b37e7e8da49bbcb1730228fa28a73c15a31d04fa2abe326ed7afeffb70cb7959,Co1 Dy2 W1,3,3,True,False,True,0,0,0,0,0,False,-7.108724594116211,0.2838706016540531,0.2838706016540531,0.0,0.2838706016540522,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,24,3,80,37393be3c6b52bf4771e087227fb2581aedfc2b7dc39fcb972f1a51caac14ee7,Co1 Dy2 W1,3,3,True,False,True,0,0,0,0,0,False,-7.109025001525879,0.2835701942443851,0.2835701942443851,0.0,0.28357019424438423,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,25,3,84,85ce83e1a8906dc9e6ed777b13dff62af9f35b23f3f4a08cf09235ab5b23d1db,Co1 Dy3 W3,3,3,True,False,True,0,0,0,0,0,False,-8.207489558628627,0.385669980730329,0.385669980730329,0.0,0.385669980730329,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,26,3,88,06537178a5381548765141d6f5856538d68e45787b864340a648d88e05740d21,Co1 Dy1 W2,3,3,True,False,True,0,0,0,0,0,False,-8.867857933044434,0.5926836013793952,0.5926836013793935,1.7763568394002505e-15,0.5926836013793935,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,27,3,90,df20ec7d4e570c9b0ab8574cb0051afa22677ae6da5654f056340ac7ac4133d6,Co1 Dy1 W2,3,3,True,False,False,0,0,0,0,0,False,-8.946735382080078,0.5138061523437507,0.5138061523437489,1.7763568394002505e-15,0.5138061523437489,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,28,3,94,1441cdfa4e116309b82d43fb2e0c347550cce4cb00481fcfa9078c8c63423832,Co1 Dy3 W3,3,3,True,False,True,0,0,0,0,0,False,-8.10896464756557,0.48419489179338626,0.48419489179338626,0.0,0.48419489179338626,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,29,3,100,7317037445ab66184c8eacc82de0be717bc9f71e6ce4b362dc474b8d9735157b,Co1 Dy3 W3,3,3,True,False,True,0,0,0,0,0,False,-8.086207798549108,0.5069517408098481,0.5069517408098481,0.0,0.5069517408098481,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,30,3,104,9303d0b7d187e388a13b1061e74c1c33a14ce354c62d17d45e284ee5b1857a0a,Co1 Dy3 W3,3,3,True,False,True,0,0,0,0,0,False,-8.156260354178292,0.43689918518066406,0.43689918518066406,0.0,0.43689918518066406,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,31,4,106,150af79c2890160b1ab1ba201229d0a345fbd0df2348a1cad1c1ab25f2815276,Co1 Dy2 W1,3,3,True,False,False,0,0,0,0,0,False,-7.108897686004639,0.28369750976562536,0.28369750976562536,0.0,0.28369750976562447,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,32,4,108,b26f6d0a692b4c2bf2957e73223315ea9ab8736d3a48e4899a426403128c3cfc,Co1 Dy2 W1,3,3,True,False,True,0,0,0,0,0,False,-6.89594030380249,0.4966548919677738,0.4966548919677738,0.0,0.4966548919677729,0
budget-final-made-2aa23651070d557dd1798aaf,esopt_graph_risk,Co-Dy-W,1,33,4,112,469312546ed9aee56cedefb60513ce9900087fdca415a5f1314d466f77705a02,Co1 Dy1 W2,3,3,True,False,False,0,0,0,0,0,False,-9.092894554138184,0.36764698028564524,0.36764698028564347,1.7763568394002505e-15,0.36764698028564347,0
