job_id,arm,task_id,seed,sequence,decision_ids,proposal_count,chosen_index,first_trigger,first_trigger_source,generation_success,controller_schema_valid,graph_statuses,candidate_tools,controller_valid_indices,type_signals_used,ranking_rule,common_heads,selection_changed_from_first_controller_valid,chosen_decision_id,actual_next_candidate,second_feedback
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,15,"[""support-final-cda0e2a385af0e786df7d24a:d0000015-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-cda0e2a385af0e786df7d24a:d0000015-c0,False,
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,16,"[""support-final-cda0e2a385af0e786df7d24a:d0000016-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-cda0e2a385af0e786df7d24a:d0000016-c0,False,
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,17,"[""support-final-cda0e2a385af0e786df7d24a:d0000017-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-cda0e2a385af0e786df7d24a:d0000017-c0,False,
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,18,"[""support-final-cda0e2a385af0e786df7d24a:d0000018-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-cda0e2a385af0e786df7d24a:d0000018-c0,False,
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,19,"[""support-final-cda0e2a385af0e786df7d24a:d0000019-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-cda0e2a385af0e786df7d24a:d0000019-c0,False,
support-final-cda0e2a385af0e786df7d24a,full_support_aware,Al-Li-V,4,20,"[""support-final-cda0e2a385af0e786df7d24a:d0000020-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-cda0e2a385af0e786df7d24a:d0000020-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,0,"[""support-final-ca740c106b65301c3c20f121:d0000000-c0"", ""support-final-ca740c106b65301c3c20f121:d0000000-c1""]",2,1,generation_invalid,local_schema_validation,"[false, true]","[false, true]","[""unavailable"", ""unavailable""]","[null, ""get_buffer_stats""]",[1],False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-ca740c106b65301c3c20f121:d0000000-c1,True,"{""instruction"": ""Repair the JSON/tool/arguments schema. Return one allowed tool with only its documented arguments; do not invent results. Use only the existing retry and tool/query limits."", ""not_a_measured_scientific_result"": true, ""predicted_failure_type"": ""generation_invalid"", ""source"": ""current_candidate_predictions_or_visible_schema_issue"", ""suggested_legal_tool"": {""arguments"": {}, ""tool"": ""get_buffer_stats""}}"
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,1,"[""support-final-ca740c106b65301c3c20f121:d0000001-c0"", ""support-final-ca740c106b65301c3c20f121:d0000001-c1""]",2,1,generation_invalid,local_schema_validation,"[false, true]","[false, true]","[""unavailable"", ""unavailable""]","[null, ""generate_structures""]",[1],False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-ca740c106b65301c3c20f121:d0000001-c1,True,"{""instruction"": ""Repair the JSON/tool/arguments schema. Return one allowed tool with only its documented arguments; do not invent results. Use only the existing retry and tool/query limits."", ""not_a_measured_scientific_result"": true, ""predicted_failure_type"": ""generation_invalid"", ""source"": ""current_candidate_predictions_or_visible_schema_issue"", ""suggested_legal_tool"": {""arguments"": {}, ""tool"": ""get_buffer_stats""}}"
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,2,"[""support-final-ca740c106b65301c3c20f121:d0000002-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000002-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,3,"[""support-final-ca740c106b65301c3c20f121:d0000003-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000003-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,4,"[""support-final-ca740c106b65301c3c20f121:d0000004-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000004-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,5,"[""support-final-ca740c106b65301c3c20f121:d0000005-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000005-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,6,"[""support-final-ca740c106b65301c3c20f121:d0000006-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000006-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,7,"[""support-final-ca740c106b65301c3c20f121:d0000007-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000007-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,8,"[""support-final-ca740c106b65301c3c20f121:d0000008-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000008-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,9,"[""support-final-ca740c106b65301c3c20f121:d0000009-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000009-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,10,"[""support-final-ca740c106b65301c3c20f121:d0000010-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000010-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,11,"[""support-final-ca740c106b65301c3c20f121:d0000011-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000011-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,12,"[""support-final-ca740c106b65301c3c20f121:d0000012-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000012-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,13,"[""support-final-ca740c106b65301c3c20f121:d0000013-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000013-c0,False,
support-final-ca740c106b65301c3c20f121,full_support_aware,Al-V-Zn,2,14,"[""support-final-ca740c106b65301c3c20f121:d0000014-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-ca740c106b65301c3c20f121:d0000014-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,0,"[""support-final-c3b9e4053e380cd376460042:d0000000-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000000-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,1,"[""support-final-c3b9e4053e380cd376460042:d0000001-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000001-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,2,"[""support-final-c3b9e4053e380cd376460042:d0000002-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000002-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,3,"[""support-final-c3b9e4053e380cd376460042:d0000003-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000003-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,4,"[""support-final-c3b9e4053e380cd376460042:d0000004-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000004-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,5,"[""support-final-c3b9e4053e380cd376460042:d0000005-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000005-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,6,"[""support-final-c3b9e4053e380cd376460042:d0000006-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000006-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,7,"[""support-final-c3b9e4053e380cd376460042:d0000007-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000007-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,8,"[""support-final-c3b9e4053e380cd376460042:d0000008-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000008-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,9,"[""support-final-c3b9e4053e380cd376460042:d0000009-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000009-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,10,"[""support-final-c3b9e4053e380cd376460042:d0000010-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000010-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,11,"[""support-final-c3b9e4053e380cd376460042:d0000011-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000011-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,12,"[""support-final-c3b9e4053e380cd376460042:d0000012-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000012-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,13,"[""support-final-c3b9e4053e380cd376460042:d0000013-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000013-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,14,"[""support-final-c3b9e4053e380cd376460042:d0000014-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000014-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,15,"[""support-final-c3b9e4053e380cd376460042:d0000015-c0""]",1,0,,,[true],[true],"[""unavailable""]","[""select_for_evaluation""]",[0],False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-c3b9e4053e380cd376460042:d0000015-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,16,"[""support-final-c3b9e4053e380cd376460042:d0000016-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000016-c0,False,
support-final-c3b9e4053e380cd376460042,full_support_aware,Al-V-Zn,3,17,"[""support-final-c3b9e4053e380cd376460042:d0000017-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-c3b9e4053e380cd376460042:d0000017-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,0,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000000-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""generate_structures""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000000-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,1,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000001-c0"", ""support-final-8d9484c7a3dc0a3085dccdab:d0000001-c1""]",2,0,not_new,predicted_failure_type,"[true, true]","[true, true]","[""succeeded"", ""unavailable""]","[""select_for_evaluation"", ""select_for_evaluation""]","[0, 1]",False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-8d9484c7a3dc0a3085dccdab:d0000001-c0,True,"{""instruction"": ""Prefer a different buffered structure_hash or generate a new candidate. A different hash alone does not establish scientific novelty. Use only the existing retry and tool/query limits."", ""not_a_measured_scientific_result"": true, ""predicted_failure_type"": ""not_new"", ""source"": ""current_candidate_predictions_or_visible_schema_issue"", ""suggested_legal_tool"": {""arguments"": {""composition"": ""Al2VZn"", ""structure_hash"": ""4711b2249a9b85330b207fbff1bcc4d1bc1e4dd8e290a63d88e5531cbeb72426""}, ""tool"": ""select_for_evaluation""}}"
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,2,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000002-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000002-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,3,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000003-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000003-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,4,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000004-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000004-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,5,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000005-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000005-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,6,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000006-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000006-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,7,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000007-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000007-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,8,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000008-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000008-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,9,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000009-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000009-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,10,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000010-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000010-c0,False,
support-final-8d9484c7a3dc0a3085dccdab,full_support_aware,Al-V-Zn,4,11,"[""support-final-8d9484c7a3dc0a3085dccdab:d0000011-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-8d9484c7a3dc0a3085dccdab:d0000011-c0,False,
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,0,"[""support-final-68807310bf257b755381e67b:d0000000-c0""]",1,0,,,[true],[true],"[""unavailable""]","[""generate_structures""]",[0],False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-68807310bf257b755381e67b:d0000000-c0,False,
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,1,"[""support-final-68807310bf257b755381e67b:d0000001-c0"", ""support-final-68807310bf257b755381e67b:d0000001-c1""]",2,1,generation_invalid,local_schema_validation,"[true, true]","[false, true]","[""unavailable"", ""unavailable""]","[""select_for_evaluation"", ""get_buffer_stats""]",[1],False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-68807310bf257b755381e67b:d0000001-c1,True,"{""instruction"": ""Repair the JSON/tool/arguments schema. Return one allowed tool with only its documented arguments; do not invent results. Use only the existing retry and tool/query limits."", ""not_a_measured_scientific_result"": true, ""predicted_failure_type"": ""generation_invalid"", ""source"": ""current_candidate_predictions_or_visible_schema_issue"", ""suggested_legal_tool"": {""arguments"": {}, ""tool"": ""get_buffer_stats""}}"
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,2,"[""support-final-68807310bf257b755381e67b:d0000002-c0""]",1,0,,,[true],[true],"[""unavailable""]","[""generate_structures""]",[0],False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-68807310bf257b755381e67b:d0000002-c0,False,
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,3,"[""support-final-68807310bf257b755381e67b:d0000003-c0"", ""support-final-68807310bf257b755381e67b:d0000003-c1""]",2,0,not_new,predicted_failure_type,"[true, true]","[true, true]","[""succeeded"", ""unavailable""]","[""select_for_evaluation"", ""select_for_evaluation""]","[0, 1]",False,valid_first; original_index_when_any_native_support_unknown,[],False,support-final-68807310bf257b755381e67b:d0000003-c0,True,"{""instruction"": ""Prefer a different buffered structure_hash or generate a new candidate. A different hash alone does not establish scientific novelty. Use only the existing retry and tool/query limits."", ""not_a_measured_scientific_result"": true, ""predicted_failure_type"": ""not_new"", ""source"": ""current_candidate_predictions_or_visible_schema_issue"", ""suggested_legal_tool"": {""arguments"": {""composition"": ""K2TbAu"", ""structure_hash"": ""1ad6cd4037773bcb3f309838bd8ea63c60b94b0600a0c5a7733da41148271068""}, ""tool"": ""select_for_evaluation""}}"
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,4,"[""support-final-68807310bf257b755381e67b:d0000004-c0""]",1,0,,,[true],[true],"[""succeeded""]","[""select_for_evaluation""]",[0],True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-68807310bf257b755381e67b:d0000004-c0,False,
support-final-68807310bf257b755381e67b,full_support_aware,Au-K-Tb,2,5,"[""support-final-68807310bf257b755381e67b:d0000005-c0"", ""support-final-68807310bf257b755381e67b:d0000005-c1""]",2,0,not_new,predicted_failure_type,"[true, true]","[true, true]","[""succeeded"", ""succeeded""]","[""generate_structures"", ""select_for_evaluation""]","[0, 1]",True,"valid_first; common_head_max, common_head_weighted_mean, known_overall_then_probability, original_index","[""generation_invalid"", ""tool_execution_failure"", ""unstable"", ""not_new""]",False,support-final-68807310bf257b755381e67b:d0000005-c0,True,"{""instruction"": ""Prefer a different buffered structure_hash or generate a new candidate. A different hash alone does not establish scientific novelty. Use only the existing retry and tool/query limits."", ""not_a_measured_scientific_result"": true, ""predicted_failure_type"": ""not_new"", ""source"": ""current_candidate_predictions_or_visible_schema_issue"", ""suggested_legal_tool"": {""arguments"": {""composition"": ""K2TbAu"", ""structure_hash"": ""1ad6cd4037773bcb3f309838bd8ea63c60b94b0600a0c5a7733da41148271068""}, ""tool"": ""select_for_evaluation""}}"
